,State,State Code,County,County Code,Year,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Age Adjusted Rate Standard Error,% of Total Deaths
3248,Texas,48,"Dallas County, TX",48113,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,24,2553385,0.9,0.6,1.4,0.2,0.9,0.6,1.4,0.2,0.00%
3249,Texas,48,"Denton County, TX",48121,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,728799,Unreliable,0.8,2.7,0.5,Unreliable,0.7,2.5,0.4,0.00%
3250,Texas,48,"Denton County, TX",48121,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,21,728799,2.9,1.8,4.4,0.6,2.8,1.7,4.2,0.6,0.00%
3251,Texas,48,"Denton County, TX",48121,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,20,753363,2.7,1.6,4.1,0.6,2.5,1.5,3.9,0.6,0.00%
3252,Texas,48,"Denton County, TX",48121,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,12,780612,Unreliable,0.8,2.7,0.4,Unreliable,0.8,2.6,0.4,0.00%
3253,Texas,48,"Denton County, TX",48121,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,11,780612,Unreliable,0.7,2.5,0.4,Unreliable,0.6,2.3,0.4,0.00%
3254,Texas,48,"Denton County, TX",48121,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,24,780612,3.1,2.0,4.6,0.6,2.9,1.9,4.3,0.6,0.00%
3255,Texas,48,"Ector County, TX",48135,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,149378,Unreliable,4.6,14.9,2.4,Unreliable,5.2,16.8,2.8,0.00%
3256,Texas,48,"Ector County, TX",48135,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,153904,16.2,10.5,24.0,3.2,18.4,11.8,27.3,3.7,0.00%
3257,Texas,48,"Ector County, TX",48135,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,159436,Unreliable,3.0,11.5,2.0,Unreliable,3.4,13.1,2.3,0.00%
3258,Texas,48,"El Paso County, TX",48141,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other and unspecified narcotics,T40.6,17,827718,Unreliable,1.2,3.3,0.5,Unreliable,1.3,3.5,0.5,0.00%
3259,Texas,48,"El Paso County, TX",48141,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,27,827718,3.3,2.1,4.7,0.6,3.6,2.3,5.3,0.7,0.00%
3260,Texas,48,"El Paso County, TX",48141,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,19,833487,Unreliable,1.4,3.6,0.5,Unreliable,1.6,4.1,0.6,0.00%
3261,Texas,48,"El Paso County, TX",48141,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,26,833487,3.1,2.0,4.6,0.6,3.2,2.0,4.7,0.6,0.00%
3262,Texas,48,"El Paso County, TX",48141,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,833487,Unreliable,0.6,2.2,0.4,Unreliable,0.6,2.5,0.4,0.00%
3263,Texas,48,"El Paso County, TX",48141,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,23,835593,2.8,1.7,4.1,0.6,2.9,1.8,4.3,0.6,0.00%
3264,Texas,48,"El Paso County, TX",48141,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,18,835593,Unreliable,1.3,3.4,0.5,Unreliable,1.3,3.5,0.5,0.00%
3265,Texas,48,"Fort Bend County, TX",48157,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,13,685345,Unreliable,1.0,3.2,0.5,Unreliable,0.9,3.0,0.5,0.00%
3266,Texas,48,"Fort Bend County, TX",48157,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,685345,Unreliable,0.9,3.1,0.5,Unreliable,0.8,2.7,0.4,0.00%
3267,Texas,48,"Galveston County, TX",48167,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,17,306782,Unreliable,3.2,8.9,1.3,Unreliable,3.1,8.8,1.3,0.00%
3268,Texas,48,"Galveston County, TX",48167,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,20,314198,6.4,3.9,9.8,1.4,5.9,3.5,9.2,1.3,0.00%
3269,Texas,48,"Galveston County, TX",48167,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,19,322225,Unreliable,3.6,9.2,1.4,Unreliable,3.4,9.2,1.4,0.00%
3270,Texas,48,"Grayson County, TX",48181,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,122353,Unreliable,3.9,15.0,2.6,Unreliable,3.9,16.2,2.8,0.00%
3271,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,50,4336853,1.2,0.9,1.5,0.2,1.1,0.8,1.5,0.2,0.00%
3272,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,136,4336853,3.1,2.6,3.7,0.3,3.1,2.6,3.6,0.3,0.10%
3273,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,22,4336853,0.5,0.3,0.8,0.1,0.5,0.3,0.7,0.1,0.00%
3274,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,26,4336853,0.6,0.4,0.9,0.1,0.6,0.4,0.9,0.1,0.00%
3275,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,78,4336853,1.8,1.4,2.2,0.2,1.8,1.4,2.3,0.2,0.00%
3276,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,Other opioids,T40.2,13,4336853,Unreliable,0.2,0.5,0.1,Unreliable,0.2,0.5,0.1,0.00%
3277,Texas,48,"Harris County, TX",48201,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,4336853,0.6,0.4,0.9,0.1,0.6,0.4,0.9,0.1,0.00%
3278,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,62,4441370,1.4,1.1,1.8,0.2,1.4,1.1,1.8,0.2,0.00%
3279,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,126,4441370,2.8,2.3,3.3,0.3,2.7,2.2,3.2,0.2,0.10%
3280,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,16,4441370,Unreliable,0.2,0.6,0.1,Unreliable,0.2,0.6,0.1,0.00%
3281,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,28,4441370,0.6,0.4,0.9,0.1,0.7,0.4,0.9,0.1,0.00%
3282,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,57,4441370,1.3,1.0,1.7,0.2,1.3,1.0,1.7,0.2,0.00%
3283,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,Other opioids,T40.2,20,4441370,0.5,0.3,0.7,0.1,0.4,0.3,0.7,0.1,0.00%
3284,Texas,48,"Harris County, TX",48201,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,26,4441370,0.6,0.4,0.9,0.1,0.6,0.4,0.9,0.1,0.00%
3285,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,78,4538028,1.7,1.4,2.1,0.2,1.6,1.3,2.1,0.2,0.00%
3286,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,124,4538028,2.7,2.3,3.2,0.2,2.6,2.1,3.1,0.2,0.10%
3287,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,32,4538028,0.7,0.5,1.0,0.1,0.7,0.5,1.0,0.1,0.00%
3288,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,30,4538028,0.7,0.4,0.9,0.1,0.6,0.4,0.9,0.1,0.00%
3289,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,73,4538028,1.6,1.3,2.0,0.2,1.6,1.2,2.0,0.2,0.00%
3290,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,Other opioids,T40.2,10,4538028,Unreliable,0.1,0.4,0.1,Unreliable,0.1,0.4,0.1,0.00%
3291,Texas,48,"Harris County, TX",48201,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,30,4538028,0.7,0.4,0.9,0.1,0.7,0.5,1.0,0.1,0.00%
3292,Texas,48,"Henderson County, TX",48213,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,79290,Unreliable,6.0,23.2,4.0,Unreliable,7.6,29.0,5.1,0.00%
3293,Texas,48,"Henderson County, TX",48213,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,79545,Unreliable,6.0,23.1,4.0,Unreliable,5.9,24.7,4.2,0.00%
3294,Texas,48,"Hidalgo County, TX",48215,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,815996,Unreliable,0.8,2.6,0.4,Unreliable,0.9,3.0,0.5,0.00%
3295,Texas,48,"Hidalgo County, TX",48215,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,842304,Unreliable,0.8,2.6,0.4,Unreliable,0.9,2.9,0.5,0.00%
3296,Texas,48,"Jefferson County, TX",48245,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,252358,Unreliable,1.9,7.3,1.3,Unreliable,1.8,6.8,1.2,0.00%
3297,Texas,48,"Jefferson County, TX",48245,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,252358,Unreliable,3.0,9.3,1.5,Unreliable,2.6,8.4,1.3,0.00%
3298,Texas,48,"Jefferson County, TX",48245,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,18,252235,Unreliable,4.2,11.3,1.7,Unreliable,3.7,10.1,1.5,0.00%
3299,Texas,48,"Jefferson County, TX",48245,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,16,254308,Unreliable,3.6,10.2,1.6,Unreliable,3.3,9.8,1.5,0.00%
3300,Texas,48,"Liberty County, TX",48291,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,79654,Unreliable,6.0,23.1,4.0,Unreliable,5.4,20.9,3.7,0.00%
3301,Texas,48,"Lubbock County, TX",48303,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,289324,Unreliable,1.7,6.4,1.1,Unreliable,1.5,5.7,1.0,0.00%
3302,Texas,48,"Midland County, TX",48329,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,151468,Unreliable,3.6,13.0,2.2,Unreliable,3.8,13.6,2.3,0.00%
3303,Texas,48,"Montgomery County, TX",48339,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,499137,Unreliable,2.0,5.5,0.8,Unreliable,1.9,5.2,0.8,0.00%
3304,Texas,48,"Montgomery County, TX",48339,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,21,518947,4,2.5,6.2,0.9,4.1,2.5,6.3,0.9,0.00%
3305,Texas,48,"Montgomery County, TX",48339,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,537559,Unreliable,1.2,3.9,0.6,Unreliable,1.1,3.8,0.6,0.00%
3306,Texas,48,"Montgomery County, TX",48339,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,29,537559,5.4,3.6,7.7,1.0,5.2,3.4,7.5,1.0,0.00%
3307,Texas,48,"Nacogdoches County, TX",48347,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,65664,Unreliable,7.3,28.0,4.8,Unreliable,8.1,33.6,5.8,0.00%
3308,Texas,48,"Nueces County, TX",48355,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,15,352107,Unreliable,2.4,7.0,1.1,Unreliable,2.0,6.0,1.0,0.00%
3309,Texas,48,"Nueces County, TX",48355,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,17,352107,Unreliable,2.8,7.7,1.2,Unreliable,2.8,7.7,1.2,0.00%
3310,Texas,48,"Nueces County, TX",48355,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,19,352107,Unreliable,3.2,8.4,1.2,Unreliable,3.2,8.5,1.3,0.00%
3311,Texas,48,"Nueces County, TX",48355,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,14,356221,Unreliable,2.1,6.6,1.1,Unreliable,2.2,6.8,1.1,0.00%
3312,Texas,48,"Nueces County, TX",48355,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,16,356221,Unreliable,2.6,7.3,1.1,Unreliable,2.4,7.2,1.1,0.00%
3313,Texas,48,"Nueces County, TX",48355,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,24,356221,6.7,4.3,10.0,1.4,6.7,4.3,10.1,1.4,0.00%
3314,Texas,48,"Nueces County, TX",48355,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,22,359715,6.1,3.8,9.3,1.3,6.1,3.8,9.3,1.3,0.00%
3315,Texas,48,"Nueces County, TX",48355,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,26,359715,7.2,4.7,10.6,1.4,7.1,4.6,10.5,1.4,0.00%
3316,Texas,48,"Parker County, TX",48367,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,123164,Unreliable,3.9,14.9,2.6,Unreliable,4.1,15.9,2.8,0.00%
3317,Texas,48,"Potter County, TX",48375,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,121627,Unreliable,3.9,15.1,2.6,Unreliable,3.6,13.9,2.4,0.00%
3318,Texas,48,"Smith County, TX",48423,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,222936,Unreliable,3.8,11.1,1.7,Unreliable,3.8,11.7,1.8,0.00%
3319,Texas,48,"Tarrant County, TX",48439,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,30,1911541,1.6,1.1,2.2,0.3,1.5,1.0,2.2,0.3,0.00%
3320,Texas,48,"Tarrant County, TX",48439,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,18,1911541,Unreliable,0.6,1.5,0.2,Unreliable,0.5,1.4,0.2,0.00%
3321,Texas,48,"Tarrant County, TX",48439,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,43,1911541,2.2,1.6,3.0,0.3,2.2,1.6,3.0,0.3,0.00%
3322,Texas,48,"Tarrant County, TX",48439,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,48,1945360,2.5,1.8,3.3,0.4,2.5,1.8,3.3,0.4,0.00%
3323,Texas,48,"Tarrant County, TX",48439,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,29,1945360,1.5,1.0,2.1,0.3,1.5,1.0,2.2,0.3,0.00%
3324,Texas,48,"Tarrant County, TX",48439,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,62,1945360,3.2,2.4,4.1,0.4,3.2,2.5,4.2,0.4,0.00%
3325,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,41,1982498,2.1,1.5,2.8,0.3,2,1.5,2.8,0.3,0.00%
3326,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,24,1982498,1.2,0.8,1.8,0.2,1.2,0.8,1.8,0.2,0.00%
3327,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,12,1982498,Unreliable,0.3,1.1,0.2,Unreliable,0.3,1.0,0.2,0.00%
3328,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,12,1982498,Unreliable,0.3,1.1,0.2,Unreliable,0.3,1.0,0.2,0.00%
3329,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,71,1982498,3.6,2.8,4.5,0.4,3.6,2.8,4.5,0.4,0.00%
3330,Texas,48,"Tarrant County, TX",48439,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,1982498,Unreliable,0.3,1.1,0.2,Unreliable,0.3,1.1,0.2,0.00%
3331,Texas,48,"Travis County, TX",48453,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,25,1120954,2.2,1.4,3.3,0.4,2,1.3,3.0,0.4,0.00%
3332,Texas,48,"Travis County, TX",48453,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,11,1120954,Unreliable,0.5,1.8,0.3,Unreliable,0.5,1.8,0.3,0.00%
3333,Texas,48,"Travis County, TX",48453,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,84,1120954,7.5,6.0,9.3,0.8,7.3,5.8,9.1,0.8,0.00%
3334,Texas,48,"Travis County, TX",48453,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,1120954,Unreliable,0.7,2.1,0.3,Unreliable,0.7,2.1,0.3,0.00%
3335,Texas,48,"Travis County, TX",48453,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,13,1151145,Unreliable,0.6,1.9,0.3,Unreliable,0.5,1.7,0.3,0.00%
3336,Texas,48,"Travis County, TX",48453,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,76,1151145,6.6,5.2,8.3,0.8,6.2,4.9,7.9,0.7,0.00%
3337,Texas,48,"Travis County, TX",48453,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,1151145,Unreliable,0.7,2.1,0.3,Unreliable,0.7,2.0,0.3,0.00%
3338,Texas,48,"Travis County, TX",48453,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,31,1176558,2.6,1.8,3.7,0.5,2.4,1.6,3.5,0.4,0.00%
3339,Texas,48,"Travis County, TX",48453,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,34,1176558,2.9,2.0,4.0,0.5,2.9,1.9,4.1,0.5,0.00%
3340,Texas,48,"Travis County, TX",48453,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,13,1176558,Unreliable,0.6,1.9,0.3,Unreliable,0.6,1.9,0.3,0.00%
3341,Texas,48,"Travis County, TX",48453,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,51,1176558,4.3,3.2,5.7,0.6,4.1,3.0,5.4,0.6,0.00%
3342,Texas,48,"Travis County, TX",48453,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,1176558,Unreliable,0.6,1.9,0.3,Unreliable,0.6,1.9,0.3,0.00%
3343,Texas,48,"Victoria County, TX",48469,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,90028,Unreliable,6.1,21.9,3.7,Unreliable,6.0,21.6,3.7,0.00%
3344,Texas,48,"Webb County, TX",48479,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,15,262495,Unreliable,3.2,9.4,1.5,Unreliable,3.3,9.8,1.6,0.00%
3345,Texas,48,"Webb County, TX",48479,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,262495,Unreliable,2.9,8.9,1.4,Unreliable,3.1,9.6,1.5,0.00%
3346,Texas,48,"Webb County, TX",48479,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,266673,Unreliable,2.9,8.8,1.4,Unreliable,3.2,9.7,1.6,0.00%
3347,Texas,48,"Webb County, TX",48479,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,13,269721,Unreliable,2.6,8.2,1.3,Unreliable,2.7,8.7,1.4,0.00%
3348,Texas,48,"Webb County, TX",48479,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,18,269721,Unreliable,4.0,10.5,1.6,Unreliable,4.2,11.2,1.7,0.00%
3349,Texas,48,"Wichita County, TX",48485,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,132047,Unreliable,5.8,17.8,2.8,Unreliable,5.6,18.0,2.9,0.00%
3350,Texas,48,"Wichita County, TX",48485,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,132355,Unreliable,4.7,15.8,2.6,Unreliable,4.7,16.9,2.8,0.00%
