State,State Code,County,County Code,Year,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Age Adjusted Rate Standard Error,% of Total Deaths
New Jersey,34,"Cape May County, NJ",34009,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,10,94430,Unreliable,5.1,19.5,3.3,Unreliable,7.5,28.7,5.1,0.00%
New Jersey,34,"Cape May County, NJ",34009,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,14,94430,Unreliable,8.1,24.9,4,Unreliable,11.3,34.6,5.6,0.00%
New Jersey,34,"Cape May County, NJ",34009,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,94430,Unreliable,6.6,22.2,3.7,Unreliable,7.6,27.2,4.5,0.00%
New Jersey,34,"Cape May County, NJ",34009,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,23,93553,24.6,15.6,36.9,5.1,29.2,18.3,44.3,6.3,0.00%
New Jersey,34,"Cape May County, NJ",34009,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,28,93553,29.9,19.9,43.3,5.7,37.9,24.8,55.5,7.4,0.00%
New Jersey,34,"Cape May County, NJ",34009,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,93553,Unreliable,8.2,25.1,4,Unreliable,8.8,28.2,4.7,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,24,153797,15.6,10,23.2,3.2,15.1,9.6,22.7,3.1,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,153797,Unreliable,3.1,12,2.1,Unreliable,2.9,11.3,2,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,22,153797,14.3,9,21.7,3,13.4,8.3,20.5,2.9,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,20,153797,13,7.9,20.1,2.9,13.4,8.2,20.7,3,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,32,152538,21,14.3,29.6,3.7,21.8,14.8,31,3.9,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,55,152538,36.1,27.2,46.9,4.9,37,27.8,48.3,5.1,0.00%
New Jersey,34,"Cumberland County, NJ",34011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,19,152538,Unreliable,7.5,19.5,2.9,Unreliable,7.8,20.1,3,0.00%
New Jersey,34,"Essex County, NJ",34013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,111,796914,13.9,11.3,16.5,1.3,13,10.6,15.5,1.3,0.10%
New Jersey,34,"Essex County, NJ",34013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,30,796914,3.8,2.5,5.4,0.7,3.5,2.3,5,0.6,0.00%
New Jersey,34,"Essex County, NJ",34013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,67,796914,8.4,6.5,10.7,1,7.8,6,9.9,1,0.00%
New Jersey,34,"Essex County, NJ",34013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other and unspecified narcotics,T40.6,17,796914,Unreliable,1.2,3.4,0.5,Unreliable,1.1,3.1,0.5,0.00%
New Jersey,34,"Essex County, NJ",34013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,51,796914,6.4,4.8,8.4,0.9,6.1,4.5,8,0.9,0.00%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,151,808285,18.7,15.7,21.7,1.5,17.3,14.5,20,1.4,0.10%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,49,808285,6.1,4.5,8,0.9,5.9,4.4,7.9,0.9,0.00%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,15,808285,Unreliable,1,3.1,0.5,Unreliable,1,2.8,0.4,0.00%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,176,808285,21.8,18.6,25,1.6,20.4,17.3,23.4,1.6,0.10%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other and unspecified narcotics,T40.6,24,808285,3,1.9,4.4,0.6,2.7,1.7,4.1,0.6,0.00%
New Jersey,34,"Essex County, NJ",34013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,64,808285,7.9,6.1,10.1,1,7.6,5.9,9.7,1,0.00%
New Jersey,34,"Gloucester County, NJ",34015,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,86,292330,29.4,23.5,36.3,3.2,32,25.5,39.6,3.5,0.00%
New Jersey,34,"Gloucester County, NJ",34015,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,12,292206,Unreliable,2.1,7.2,1.2,Unreliable,2.6,8.7,1.4,0.00%
New Jersey,34,"Gloucester County, NJ",34015,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,122,292206,41.8,34.3,49.2,3.8,44.2,36.2,52.2,4.1,0.10%
New Jersey,34,"Hudson County, NJ",34017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,51,677983,7.5,5.6,9.9,1.1,7.6,5.6,10,1.1,0.00%
New Jersey,34,"Hudson County, NJ",34017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,11,677983,Unreliable,0.8,2.9,0.5,Unreliable,0.8,2.8,0.5,0.00%
New Jersey,34,"Hudson County, NJ",34017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,33,677983,4.9,3.4,6.8,0.8,4.9,3.3,6.9,0.9,0.00%
New Jersey,34,"Hudson County, NJ",34017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,677983,3.7,2.4,5.4,0.7,3.5,2.2,5.2,0.7,0.00%
New Jersey,34,"Hudson County, NJ",34017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,75,691643,10.8,8.5,13.6,1.3,10.6,8.3,13.3,1.2,0.00%
New Jersey,34,"Hudson County, NJ",34017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,19,691643,Unreliable,1.7,4.3,0.6,Unreliable,1.6,4.2,0.6,0.00%
New Jersey,34,"Hudson County, NJ",34017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,68,691643,9.8,7.6,12.5,1.2,9.4,7.3,12,1.2,0.00%
New Jersey,34,"Hudson County, NJ",34017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,34,691643,4.9,3.4,6.9,0.8,4.7,3.2,6.6,0.8,0.00%
New Jersey,34,"Hunterdon County, NJ",34019,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,124676,Unreliable,4.4,15.8,2.7,Unreliable,5.6,21.4,3.6,0.00%
New Jersey,34,"Hunterdon County, NJ",34019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,125059,Unreliable,4.4,15.7,2.7,Unreliable,4.8,18.5,3.2,0.00%
New Jersey,34,"Hunterdon County, NJ",34019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,125059,Unreliable,7.9,21.8,3.3,Unreliable,9.4,26.8,4.2,0.00%
New Jersey,34,"Mercer County, NJ",34021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,29,371023,7.8,5.2,11.2,1.5,8,5.3,11.6,1.5,0.00%
New Jersey,34,"Mercer County, NJ",34021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,371023,Unreliable,1.3,5,0.9,Unreliable,1.4,5.2,0.9,0.00%
New Jersey,34,"Mercer County, NJ",34021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,22,371023,5.9,3.7,9,1.3,6.6,4.1,10,1.4,0.00%
New Jersey,34,"Mercer County, NJ",34021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,52,371023,14,10.5,18.4,1.9,14.5,10.8,19.1,2,0.00%
New Jersey,34,"Mercer County, NJ",34021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,41,374733,10.9,7.9,14.8,1.7,11.3,8,15.3,1.8,0.00%
New Jersey,34,"Mercer County, NJ",34021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,374733,Unreliable,1.7,5.6,0.9,Unreliable,1.6,5.8,1,0.00%
New Jersey,34,"Mercer County, NJ",34021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,56,374733,14.9,11.3,19.4,2,15.1,11.4,19.7,2,0.00%
New Jersey,34,"Mercer County, NJ",34021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,34,374733,9.1,6.3,12.7,1.6,8.9,6.1,12.5,1.5,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,93,837073,11.1,9,13.6,1.2,11,8.9,13.5,1.2,0.10%
New Jersey,34,"Middlesex County, NJ",34023,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,31,837073,3.7,2.5,5.3,0.7,3.5,2.4,5.1,0.6,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,10,837073,Unreliable,0.6,2.2,0.4,Unreliable,0.6,2.2,0.4,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,92,837073,11,8.9,13.5,1.1,10.8,8.7,13.3,1.1,0.10%
New Jersey,34,"Middlesex County, NJ",34023,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,45,837073,5.4,3.9,7.2,0.8,5.4,3.9,7.2,0.8,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,98,842798,11.6,9.4,14.2,1.2,11.6,9.4,14.2,1.2,0.10%
New Jersey,34,"Middlesex County, NJ",34023,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,39,842798,4.6,3.3,6.3,0.7,4.6,3.2,6.3,0.7,0.00%
New Jersey,34,"Middlesex County, NJ",34023,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,162,842798,19.2,16.3,22.2,1.5,19.3,16.3,22.3,1.5,0.10%
New Jersey,34,"Middlesex County, NJ",34023,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,44,842798,5.2,3.8,7,0.8,5.3,3.8,7.2,0.8,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,79,625846,12.6,10,15.7,1.4,14,11,17.6,1.6,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,37,625846,5.9,4.2,8.1,1,5.7,4,8.1,1,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,10,625846,Unreliable,0.8,2.9,0.5,Unreliable,0.7,3.1,0.5,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,71,625846,11.3,8.9,14.3,1.3,12.2,9.4,15.5,1.5,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,33,625846,5.3,3.6,7.4,0.9,4.5,3,6.5,0.8,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,93,626351,14.8,12,18.2,1.5,16,12.8,19.7,1.7,0.10%
New Jersey,34,"Monmouth County, NJ",34025,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,24,626351,3.8,2.5,5.7,0.8,3.8,2.4,5.7,0.8,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,112,626351,17.9,14.6,21.2,1.7,19.5,15.7,23.2,1.9,0.10%
New Jersey,34,"Monmouth County, NJ",34025,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,61,626351,9.7,7.4,12.5,1.2,10.9,8.3,14.2,1.4,0.00%
New Jersey,34,"Monmouth County, NJ",34025,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,626351,Unreliable,1,3.3,0.6,Unreliable,0.8,2.9,0.5,0.00%
New Jersey,34,"Morris County, NJ",34027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,47,498423,9.4,6.9,12.5,1.4,10.7,7.8,14.4,1.6,0.00%
New Jersey,34,"Morris County, NJ",34027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,20,498423,4,2.5,6.2,0.9,4.5,2.7,7,1,0.00%
New Jersey,34,"Morris County, NJ",34027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,34,498423,6.8,4.7,9.5,1.2,8.1,5.5,11.3,1.4,0.00%
New Jersey,34,"Morris County, NJ",34027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,26,498423,5.2,3.4,7.6,1,5.7,3.7,8.4,1.1,0.00%
New Jersey,34,"Morris County, NJ",34027,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,57,499693,11.4,8.6,14.8,1.5,12.1,9.1,15.7,1.6,0.00%
New Jersey,34,"Morris County, NJ",34027,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,26,499693,5.2,3.4,7.6,1,5.5,3.6,8.1,1.1,0.00%
New Jersey,34,"Morris County, NJ",34027,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,65,499693,13,10,16.6,1.6,14.1,10.8,18.1,1.8,0.00%
New Jersey,34,"Morris County, NJ",34027,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,43,499693,8.6,6.2,11.6,1.3,8.7,6.2,11.9,1.4,0.00%
New Jersey,34,"Ocean County, NJ",34029,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,102,592497,17.2,13.9,20.6,1.7,21.3,17,25.5,2.2,0.10%
New Jersey,34,"Ocean County, NJ",34029,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,49,592497,8.3,6.1,10.9,1.2,9.5,6.9,12.7,1.4,0.00%
New Jersey,34,"Ocean County, NJ",34029,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,104,592497,17.6,14.2,20.9,1.7,22.5,18.1,26.9,2.2,0.10%
New Jersey,34,"Ocean County, NJ",34029,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,191,592497,32.2,27.7,36.8,2.3,38.7,33.1,44.4,2.9,0.10%
New Jersey,34,"Ocean County, NJ",34029,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,98,597943,16.4,13.3,20,1.7,21,17,25.7,2.2,0.10%
New Jersey,34,"Ocean County, NJ",34029,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,53,597943,8.9,6.6,11.6,1.2,9.8,7.2,13,1.4,0.00%
New Jersey,34,"Ocean County, NJ",34029,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,116,597943,19.4,15.9,22.9,1.8,24.1,19.6,28.6,2.3,0.10%
New Jersey,34,"Ocean County, NJ",34029,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,144,597943,24.1,20.1,28,2,28.8,23.9,33.6,2.5,0.10%
New Jersey,34,"Ocean County, NJ",34029,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,597943,Unreliable,1,3.5,0.6,Unreliable,0.9,3.3,0.6,0.00%
New Jersey,34,"Passaic County, NJ",34031,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,53,507945,10.4,7.8,13.6,1.4,10.8,8,14.1,1.5,0.00%
New Jersey,34,"Passaic County, NJ",34031,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,507945,Unreliable,1.2,4.1,0.7,Unreliable,1.3,4.5,0.7,0.00%
New Jersey,34,"Passaic County, NJ",34031,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,29,507945,5.7,3.8,8.2,1.1,5.9,3.9,8.5,1.1,0.00%
New Jersey,34,"Passaic County, NJ",34031,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,22,507945,4.3,2.7,6.6,0.9,4.4,2.7,6.8,1,0.00%
New Jersey,34,"Passaic County, NJ",34031,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,61,512607,11.9,9.1,15.3,1.5,11.9,9,15.4,1.6,0.00%
New Jersey,34,"Passaic County, NJ",34031,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,16,512607,Unreliable,1.8,5.1,0.8,Unreliable,1.8,5.1,0.8,0.00%
New Jersey,34,"Passaic County, NJ",34031,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,60,512607,11.7,8.9,15.1,1.5,11.3,8.5,14.7,1.5,0.00%
New Jersey,34,"Passaic County, NJ",34031,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,40,512607,7.8,5.6,10.6,1.2,8.1,5.7,11.1,1.3,0.00%
New Jersey,34,"Salem County, NJ",34033,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,63436,Unreliable,13.2,39,6.1,Unreliable,16,47.3,7.5,0.00%
New Jersey,34,"Salem County, NJ",34033,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,62792,Unreliable,15.8,43.3,6.6,Unreliable,18.1,49.7,7.6,0.00%
New Jersey,34,"Somerset County, NJ",34035,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,21,333751,6.3,3.9,9.6,1.4,7.2,4.5,11,1.6,0.00%
New Jersey,34,"Somerset County, NJ",34035,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,333751,Unreliable,1.4,5.5,0.9,Unreliable,1.3,5.5,0.9,0.00%
New Jersey,34,"Somerset County, NJ",34035,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,24,333751,7.2,4.6,10.7,1.5,7.8,5,11.7,1.6,0.00%
New Jersey,34,"Somerset County, NJ",34035,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,333751,Unreliable,2.3,7,1.1,Unreliable,2.4,7.5,1.2,0.00%
New Jersey,34,"Somerset County, NJ",34035,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,29,335432,8.6,5.8,12.4,1.6,9.6,6.4,13.8,1.8,0.00%
New Jersey,34,"Somerset County, NJ",34035,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,36,335432,10.7,7.5,14.9,1.8,12,8.4,16.8,2,0.00%
New Jersey,34,"Somerset County, NJ",34035,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,335432,Unreliable,3,8.1,1.2,Unreliable,3.5,9.6,1.5,0.00%
New Jersey,34,"Sussex County, NJ",34037,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,19,142522,Unreliable,8,20.8,3.1,Unreliable,8.5,23.3,3.5,0.00%
New Jersey,34,"Sussex County, NJ",34037,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,14,142522,Unreliable,5.4,16.5,2.6,Unreliable,5.4,17.3,2.8,0.00%
New Jersey,34,"Sussex County, NJ",34037,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,16,142522,Unreliable,6.4,18.2,2.8,Unreliable,6.7,19.9,3.1,0.00%
New Jersey,34,"Sussex County, NJ",34037,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,22,142522,15.4,9.7,23.4,3.3,15.9,9.7,24.6,3.5,0.00%
New Jersey,34,"Sussex County, NJ",34037,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,22,141682,15.5,9.7,23.5,3.3,18.7,11.6,28.6,4.1,0.00%
New Jersey,34,"Sussex County, NJ",34037,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,23,141682,16.2,10.3,24.4,3.4,19.7,12.4,29.8,4.2,0.00%
New Jersey,34,"Sussex County, NJ",34037,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,19,141682,Unreliable,8.1,20.9,3.1,Unreliable,8.9,23.7,3.6,0.00%
New Jersey,34,"Union County, NJ",34039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,42,555630,7.6,5.4,10.2,1.2,7.6,5.4,10.2,1.2,0.00%
New Jersey,34,"Union County, NJ",34039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,15,555630,Unreliable,1.5,4.5,0.7,Unreliable,1.4,4.2,0.7,0.00%
New Jersey,34,"Union County, NJ",34039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,41,555630,7.4,5.3,10,1.2,7.3,5.2,9.9,1.1,0.00%
New Jersey,34,"Union County, NJ",34039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,21,555630,3.8,2.3,5.8,0.8,3.7,2.3,5.8,0.8,0.00%
New Jersey,34,"Union County, NJ",34039,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,63,563892,11.2,8.6,14.3,1.4,10.7,8.2,13.7,1.4,0.00%
New Jersey,34,"Union County, NJ",34039,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,23,563892,4.1,2.6,6.1,0.9,3.9,2.5,5.9,0.8,0.00%
New Jersey,34,"Union County, NJ",34039,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,72,563892,12.8,10,16.1,1.5,12.2,9.5,15.4,1.5,0.00%
